L_Gene	L_ident	L_MeanUMI	R_Gene	R_ident	R_MeanUMI	Str
pp_L_1_Adam17	pp_L_1	0.320184788248848	epi_R_1_Itgb1	epi_R_1	0.460174289189189	0.00607577586039287
pp_L_1_Adam17	pp_L_1	0.320184788248848	epi_R_2_Itgb1	epi_R_2	0.348542099830604	0.00607577586039287
pp_L_1_Adam17	pp_L_1	0.320184788248848	epi_R_3_Itgb1	epi_R_3	0.335660746511628	0.00607577586039287
pp_L_1_Adam17	pp_L_1	0.320184788248848	epi_R_4_Itgb1	epi_R_4	0.306343605316456	0.00607577586039287
pp_L_1_Adam17	pp_L_1	0.320184788248848	epi_R_5_Itgb1	epi_R_5	0.329742664864865	0.00607577586039287
pp_L_1_Adam17	pp_L_1	0.320184788248848	epi_R_6_Itgb1	epi_R_6	0.407784487250996	0.00607577586039287
pp_L_4_Adam17	pp_L_4	0.221969006666667	epi_R_1_Itgb1	epi_R_1	0.460174289189189	0.00292001465452982
pp_L_4_Adam17	pp_L_4	0.221969006666667	epi_R_2_Itgb1	epi_R_2	0.348542099830604	0.00292001465452982
pp_L_4_Adam17	pp_L_4	0.221969006666667	epi_R_3_Itgb1	epi_R_3	0.335660746511628	0.00292001465452982
pp_L_4_Adam17	pp_L_4	0.221969006666667	epi_R_4_Itgb1	epi_R_4	0.306343605316456	0.00292001465452982
pp_L_4_Adam17	pp_L_4	0.221969006666667	epi_R_5_Itgb1	epi_R_5	0.329742664864865	0.00292001465452982
pp_L_4_Adam17	pp_L_4	0.221969006666667	epi_R_6_Itgb1	epi_R_6	0.407784487250996	0.00292001465452982
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_1_Cd9	epi_R_1	0.96533267009009	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_2_Cd9	epi_R_2	1.44154447724449	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_3_Cd9	epi_R_3	0.388109338953488	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_4_Cd9	epi_R_4	1.21947325341772	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_5_Cd9	epi_R_5	1.47647311351351	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_6_Cd9	epi_R_6	0.785254805577689	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_1_Itga6	epi_R_1	0.380493361621622	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_2_Itga6	epi_R_2	0.439748154263128	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_4_Itga6	epi_R_4	0.509773641518987	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_5_Itga6	epi_R_5	0.49473010990991	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_6_Itga6	epi_R_6	0.385005115139442	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_1_Itgb1	epi_R_1	0.460174289189189	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_2_Itgb1	epi_R_2	0.348542099830604	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_3_Itgb1	epi_R_3	0.335660746511628	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_4_Itgb1	epi_R_4	0.306343605316456	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_5_Itgb1	epi_R_5	0.329742664864865	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_6_Itgb1	epi_R_6	0.407784487250996	0.00210665637144515
pp_L_1_Apoe	pp_L_1	2.41637245299539	epi_R_6_Ldlr	epi_R_6	0.236570114342629	0.346041436401049
pp_L_4_Apoe	pp_L_4	0.410025462222222	epi_R_6_Ldlr	epi_R_6	0.236570114342629	0.00996373131451547
pp_L_1_Apoe	pp_L_1	2.41637245299539	epi_R_3_Lrp1	epi_R_3	0.33958164244186	0.346041436401049
pp_L_4_Apoe	pp_L_4	0.410025462222222	epi_R_3_Lrp1	epi_R_3	0.33958164244186	0.00996373131451547
pp_L_1_Apoe	pp_L_1	2.41637245299539	epi_R_6_Sorl1	epi_R_6	0.195114465338645	0.346041436401049
pp_L_4_Apoe	pp_L_4	0.410025462222222	epi_R_6_Sorl1	epi_R_6	0.195114465338645	0.00996373131451547
pp_L_0_App	pp_L_0	0.267055869825708	epi_R_1_Cd74	epi_R_1	1.81857157207207	0.00422673101036483
pp_L_0_App	pp_L_0	0.267055869825708	epi_R_2_Cd74	epi_R_2	2.04116485516657	0.00422673101036483
pp_L_0_App	pp_L_0	0.267055869825708	epi_R_3_Cd74	epi_R_3	0.898714454069767	0.00422673101036483
pp_L_0_App	pp_L_0	0.267055869825708	epi_R_4_Cd74	epi_R_4	2.19359504253165	0.00422673101036483
pp_L_0_App	pp_L_0	0.267055869825708	epi_R_5_Cd74	epi_R_5	2.12718453693694	0.00422673101036483
pp_L_0_App	pp_L_0	0.267055869825708	epi_R_6_Cd74	epi_R_6	0.747075249003984	0.00422673101036483
pp_L_1_App	pp_L_1	0.565243644009217	epi_R_1_Cd74	epi_R_1	1.81857157207207	0.0189352798919296
pp_L_1_App	pp_L_1	0.565243644009217	epi_R_2_Cd74	epi_R_2	2.04116485516657	0.0189352798919296
pp_L_1_App	pp_L_1	0.565243644009217	epi_R_3_Cd74	epi_R_3	0.898714454069767	0.0189352798919296
pp_L_1_App	pp_L_1	0.565243644009217	epi_R_4_Cd74	epi_R_4	2.19359504253165	0.0189352798919296
pp_L_1_App	pp_L_1	0.565243644009217	epi_R_5_Cd74	epi_R_5	2.12718453693694	0.0189352798919296
pp_L_1_App	pp_L_1	0.565243644009217	epi_R_6_Cd74	epi_R_6	0.747075249003984	0.0189352798919296
pp_L_0_App	pp_L_0	0.267055869825708	epi_R_3_Lrp1	epi_R_3	0.33958164244186	0.00422673101036483
pp_L_1_App	pp_L_1	0.565243644009217	epi_R_3_Lrp1	epi_R_3	0.33958164244186	0.0189352798919296
pp_L_0_App	pp_L_0	0.267055869825708	epi_R_1_Ncstn	epi_R_1	0.307058223963964	0.00422673101036483
pp_L_0_App	pp_L_0	0.267055869825708	epi_R_2_Ncstn	epi_R_2	0.275923749124788	0.00422673101036483
pp_L_0_App	pp_L_0	0.267055869825708	epi_R_3_Ncstn	epi_R_3	0.257159048255814	0.00422673101036483
pp_L_0_App	pp_L_0	0.267055869825708	epi_R_6_Ncstn	epi_R_6	0.328466162151394	0.00422673101036483
pp_L_1_App	pp_L_1	0.565243644009217	epi_R_1_Ncstn	epi_R_1	0.307058223963964	0.0189352798919296
pp_L_1_App	pp_L_1	0.565243644009217	epi_R_2_Ncstn	epi_R_2	0.275923749124788	0.0189352798919296
pp_L_1_App	pp_L_1	0.565243644009217	epi_R_3_Ncstn	epi_R_3	0.257159048255814	0.0189352798919296
pp_L_1_App	pp_L_1	0.565243644009217	epi_R_6_Ncstn	epi_R_6	0.328466162151394	0.0189352798919296
pp_L_3_Areg	pp_L_3	0.802932357777778	epi_R_1_Erbb3	epi_R_1	0.413957106846847	0.0382083491905353
pp_L_3_Areg	pp_L_3	0.802932357777778	epi_R_2_Erbb3	epi_R_2	0.316855647882552	0.0382083491905353
pp_L_3_Areg	pp_L_3	0.802932357777778	epi_R_3_Erbb3	epi_R_3	0.470202769767442	0.0382083491905353
pp_L_3_Areg	pp_L_3	0.802932357777778	epi_R_4_Erbb3	epi_R_4	0.338314330632911	0.0382083491905353
pp_L_3_Areg	pp_L_3	0.802932357777778	epi_R_5_Erbb3	epi_R_5	0.395272388288288	0.0382083491905353
pp_L_3_Areg	pp_L_3	0.802932357777778	epi_R_6_Erbb3	epi_R_6	0.23104762749004	0.0382083491905353
pp_L_0_Arf1	pp_L_0	1.26492139618736	epi_R_6_Pld2	epi_R_6	0.233044883266932	0.094826000029152
pp_L_1_Arf1	pp_L_1	1.19729701520737	epi_R_6_Pld2	epi_R_6	0.233044883266932	0.0849579752559341
pp_L_2_Arf1	pp_L_2	1.09530953159174	epi_R_6_Pld2	epi_R_6	0.233044883266932	0.0711007346243245
pp_L_3_Arf1	pp_L_3	0.804305513333333	epi_R_6_Pld2	epi_R_6	0.233044883266932	0.038339146933336
pp_L_4_Arf1	pp_L_4	1.16655636222222	epi_R_6_Pld2	epi_R_6	0.233044883266932	0.0806513807949934
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_1_F11r	epi_R_1	0.339669138198198	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_2_F11r	epi_R_2	0.363637634726143	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_3_F11r	epi_R_3	0.486436020930233	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_4_F11r	epi_R_4	0.27837125443038	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_5_F11r	epi_R_5	0.332622204504505	0.00210665637144515
pp_L_0_Adam23	pp_L_0	0.188537035294118	epi_R_6_F11r	epi_R_6	0.866368260159363	0.00210665637144515
pp_L_0_Ptma	pp_L_0	3.26632490827887	epi_R_1_F11r	epi_R_1	0.339669138198198	0.632294085525516
pp_L_0_Ptma	pp_L_0	3.26632490827887	epi_R_2_F11r	epi_R_2	0.363637634726143	0.632294085525516
pp_L_0_Ptma	pp_L_0	3.26632490827887	epi_R_3_F11r	epi_R_3	0.486436020930233	0.632294085525516
pp_L_0_Ptma	pp_L_0	3.26632490827887	epi_R_4_F11r	epi_R_4	0.27837125443038	0.632294085525516
pp_L_0_Ptma	pp_L_0	3.26632490827887	epi_R_5_F11r	epi_R_5	0.332622204504505	0.632294085525516
pp_L_0_Ptma	pp_L_0	3.26632490827887	epi_R_6_F11r	epi_R_6	0.866368260159363	0.632294085525516
pp_L_1_Ptma	pp_L_1	2.79608025460829	epi_R_1_F11r	epi_R_1	0.339669138198198	0.463339813125999
pp_L_1_Ptma	pp_L_1	2.79608025460829	epi_R_2_F11r	epi_R_2	0.363637634726143	0.463339813125999
pp_L_1_Ptma	pp_L_1	2.79608025460829	epi_R_3_F11r	epi_R_3	0.486436020930233	0.463339813125999
pp_L_1_Ptma	pp_L_1	2.79608025460829	epi_R_4_F11r	epi_R_4	0.27837125443038	0.463339813125999
pp_L_1_Ptma	pp_L_1	2.79608025460829	epi_R_5_F11r	epi_R_5	0.332622204504505	0.463339813125999
pp_L_1_Ptma	pp_L_1	2.79608025460829	epi_R_6_F11r	epi_R_6	0.866368260159363	0.463339813125999
pp_L_2_Ptma	pp_L_2	3.07317480012151	epi_R_1_F11r	epi_R_1	0.339669138198198	0.559725226341045
pp_L_2_Ptma	pp_L_2	3.07317480012151	epi_R_2_F11r	epi_R_2	0.363637634726143	0.559725226341045
pp_L_2_Ptma	pp_L_2	3.07317480012151	epi_R_3_F11r	epi_R_3	0.486436020930233	0.559725226341045
pp_L_2_Ptma	pp_L_2	3.07317480012151	epi_R_4_F11r	epi_R_4	0.27837125443038	0.559725226341045
pp_L_2_Ptma	pp_L_2	3.07317480012151	epi_R_5_F11r	epi_R_5	0.332622204504505	0.559725226341045
pp_L_2_Ptma	pp_L_2	3.07317480012151	epi_R_6_F11r	epi_R_6	0.866368260159363	0.559725226341045
pp_L_3_Ptma	pp_L_3	2.94902177777778	epi_R_1_F11r	epi_R_1	0.339669138198198	0.515414121570545
pp_L_3_Ptma	pp_L_3	2.94902177777778	epi_R_2_F11r	epi_R_2	0.363637634726143	0.515414121570545
pp_L_3_Ptma	pp_L_3	2.94902177777778	epi_R_3_F11r	epi_R_3	0.486436020930233	0.515414121570545
pp_L_3_Ptma	pp_L_3	2.94902177777778	epi_R_4_F11r	epi_R_4	0.27837125443038	0.515414121570545
pp_L_3_Ptma	pp_L_3	2.94902177777778	epi_R_5_F11r	epi_R_5	0.332622204504505	0.515414121570545
pp_L_3_Ptma	pp_L_3	2.94902177777778	epi_R_6_F11r	epi_R_6	0.866368260159363	0.515414121570545
pp_L_4_Ptma	pp_L_4	3.06187319333333	epi_R_1_F11r	epi_R_1	0.339669138198198	0.555616014684001
pp_L_4_Ptma	pp_L_4	3.06187319333333	epi_R_2_F11r	epi_R_2	0.363637634726143	0.555616014684001
pp_L_4_Ptma	pp_L_4	3.06187319333333	epi_R_3_F11r	epi_R_3	0.486436020930233	0.555616014684001
pp_L_4_Ptma	pp_L_4	3.06187319333333	epi_R_4_F11r	epi_R_4	0.27837125443038	0.555616014684001
pp_L_4_Ptma	pp_L_4	3.06187319333333	epi_R_5_F11r	epi_R_5	0.332622204504505	0.555616014684001
pp_L_4_Ptma	pp_L_4	3.06187319333333	epi_R_6_F11r	epi_R_6	0.866368260159363	0.555616014684001
pp_L_0_Gnas	pp_L_0	1.84214649368192	epi_R_1_F11r	epi_R_1	0.339669138198198	0.201116953406185
pp_L_0_Gnas	pp_L_0	1.84214649368192	epi_R_2_F11r	epi_R_2	0.363637634726143	0.201116953406185
pp_L_0_Gnas	pp_L_0	1.84214649368192	epi_R_3_F11r	epi_R_3	0.486436020930233	0.201116953406185
pp_L_0_Gnas	pp_L_0	1.84214649368192	epi_R_4_F11r	epi_R_4	0.27837125443038	0.201116953406185
pp_L_0_Gnas	pp_L_0	1.84214649368192	epi_R_5_F11r	epi_R_5	0.332622204504505	0.201116953406185
pp_L_0_Gnas	pp_L_0	1.84214649368192	epi_R_6_F11r	epi_R_6	0.866368260159363	0.201116953406185
pp_L_1_Gnas	pp_L_1	1.59872179930876	epi_R_1_F11r	epi_R_1	0.339669138198198	0.151476808944654
pp_L_1_Gnas	pp_L_1	1.59872179930876	epi_R_2_F11r	epi_R_2	0.363637634726143	0.151476808944654
pp_L_1_Gnas	pp_L_1	1.59872179930876	epi_R_3_F11r	epi_R_3	0.486436020930233	0.151476808944654
pp_L_1_Gnas	pp_L_1	1.59872179930876	epi_R_4_F11r	epi_R_4	0.27837125443038	0.151476808944654
pp_L_1_Gnas	pp_L_1	1.59872179930876	epi_R_5_F11r	epi_R_5	0.332622204504505	0.151476808944654
pp_L_1_Gnas	pp_L_1	1.59872179930876	epi_R_6_F11r	epi_R_6	0.866368260159363	0.151476808944654
pp_L_2_Gnas	pp_L_2	2.22082633110571	epi_R_1_F11r	epi_R_1	0.339669138198198	0.292300494410747
pp_L_2_Gnas	pp_L_2	2.22082633110571	epi_R_2_F11r	epi_R_2	0.363637634726143	0.292300494410747
pp_L_2_Gnas	pp_L_2	2.22082633110571	epi_R_3_F11r	epi_R_3	0.486436020930233	0.292300494410747
pp_L_2_Gnas	pp_L_2	2.22082633110571	epi_R_4_F11r	epi_R_4	0.27837125443038	0.292300494410747
pp_L_2_Gnas	pp_L_2	2.22082633110571	epi_R_5_F11r	epi_R_5	0.332622204504505	0.292300494410747
pp_L_2_Gnas	pp_L_2	2.22082633110571	epi_R_6_F11r	epi_R_6	0.866368260159363	0.292300494410747
pp_L_3_Gnas	pp_L_3	2.24847725222222	epi_R_1_F11r	epi_R_1	0.339669138198198	0.299624519323402
pp_L_3_Gnas	pp_L_3	2.24847725222222	epi_R_2_F11r	epi_R_2	0.363637634726143	0.299624519323402
pp_L_3_Gnas	pp_L_3	2.24847725222222	epi_R_3_F11r	epi_R_3	0.486436020930233	0.299624519323402
pp_L_3_Gnas	pp_L_3	2.24847725222222	epi_R_4_F11r	epi_R_4	0.27837125443038	0.299624519323402
pp_L_3_Gnas	pp_L_3	2.24847725222222	epi_R_5_F11r	epi_R_5	0.332622204504505	0.299624519323402
pp_L_3_Gnas	pp_L_3	2.24847725222222	epi_R_6_F11r	epi_R_6	0.866368260159363	0.299624519323402
pp_L_4_Gnas	pp_L_4	2.57690665888889	epi_R_1_F11r	epi_R_1	0.339669138198198	0.393548017941108
pp_L_4_Gnas	pp_L_4	2.57690665888889	epi_R_2_F11r	epi_R_2	0.363637634726143	0.393548017941108
pp_L_4_Gnas	pp_L_4	2.57690665888889	epi_R_3_F11r	epi_R_3	0.486436020930233	0.393548017941108
pp_L_4_Gnas	pp_L_4	2.57690665888889	epi_R_4_F11r	epi_R_4	0.27837125443038	0.393548017941108
pp_L_4_Gnas	pp_L_4	2.57690665888889	epi_R_5_F11r	epi_R_5	0.332622204504505	0.393548017941108
pp_L_4_Gnas	pp_L_4	2.57690665888889	epi_R_6_F11r	epi_R_6	0.866368260159363	0.393548017941108
pp_L_1_Sema4a	pp_L_1	0.26645095046083	epi_R_1_F11r	epi_R_1	0.339669138198198	0.00420760440852442
pp_L_1_Sema4a	pp_L_1	0.26645095046083	epi_R_2_F11r	epi_R_2	0.363637634726143	0.00420760440852442
pp_L_1_Sema4a	pp_L_1	0.26645095046083	epi_R_3_F11r	epi_R_3	0.486436020930233	0.00420760440852442
pp_L_1_Sema4a	pp_L_1	0.26645095046083	epi_R_4_F11r	epi_R_4	0.27837125443038	0.00420760440852442
pp_L_1_Sema4a	pp_L_1	0.26645095046083	epi_R_5_F11r	epi_R_5	0.332622204504505	0.00420760440852442
pp_L_1_Sema4a	pp_L_1	0.26645095046083	epi_R_6_F11r	epi_R_6	0.866368260159363	0.00420760440852442
pp_L_1_C1qa	pp_L_1	0.62564563156682	epi_R_1_F11r	epi_R_1	0.339669138198198	0.0231983548383954
pp_L_1_C1qa	pp_L_1	0.62564563156682	epi_R_2_F11r	epi_R_2	0.363637634726143	0.0231983548383954
pp_L_1_C1qa	pp_L_1	0.62564563156682	epi_R_3_F11r	epi_R_3	0.486436020930233	0.0231983548383954
pp_L_1_C1qa	pp_L_1	0.62564563156682	epi_R_4_F11r	epi_R_4	0.27837125443038	0.0231983548383954
pp_L_1_C1qa	pp_L_1	0.62564563156682	epi_R_5_F11r	epi_R_5	0.332622204504505	0.0231983548383954
pp_L_1_C1qa	pp_L_1	0.62564563156682	epi_R_6_F11r	epi_R_6	0.866368260159363	0.0231983548383954
pp_L_0_Lrpap1	pp_L_0	0.176176641176471	epi_R_1_F11r	epi_R_1	0.339669138198198	0.00183948819760993
pp_L_0_Lrpap1	pp_L_0	0.176176641176471	epi_R_2_F11r	epi_R_2	0.363637634726143	0.00183948819760993
pp_L_0_Lrpap1	pp_L_0	0.176176641176471	epi_R_3_F11r	epi_R_3	0.486436020930233	0.00183948819760993
pp_L_0_Lrpap1	pp_L_0	0.176176641176471	epi_R_4_F11r	epi_R_4	0.27837125443038	0.00183948819760993
pp_L_0_Lrpap1	pp_L_0	0.176176641176471	epi_R_5_F11r	epi_R_5	0.332622204504505	0.00183948819760993
pp_L_0_Lrpap1	pp_L_0	0.176176641176471	epi_R_6_F11r	epi_R_6	0.866368260159363	0.00183948819760993
pp_L_1_Lrpap1	pp_L_1	0.294815450230415	epi_R_1_F11r	epi_R_1	0.339669138198198	0.00515111010688187
pp_L_1_Lrpap1	pp_L_1	0.294815450230415	epi_R_2_F11r	epi_R_2	0.363637634726143	0.00515111010688187
pp_L_1_Lrpap1	pp_L_1	0.294815450230415	epi_R_3_F11r	epi_R_3	0.486436020930233	0.00515111010688187
pp_L_1_Lrpap1	pp_L_1	0.294815450230415	epi_R_4_F11r	epi_R_4	0.27837125443038	0.00515111010688187
pp_L_1_Lrpap1	pp_L_1	0.294815450230415	epi_R_5_F11r	epi_R_5	0.332622204504505	0.00515111010688187
pp_L_1_Lrpap1	pp_L_1	0.294815450230415	epi_R_6_F11r	epi_R_6	0.866368260159363	0.00515111010688187
pp_L_4_Lrpap1	pp_L_4	0.367606886666667	epi_R_1_F11r	epi_R_1	0.339669138198198	0.00800880337699995
pp_L_4_Lrpap1	pp_L_4	0.367606886666667	epi_R_2_F11r	epi_R_2	0.363637634726143	0.00800880337699995
pp_L_4_Lrpap1	pp_L_4	0.367606886666667	epi_R_3_F11r	epi_R_3	0.486436020930233	0.00800880337699995
pp_L_4_Lrpap1	pp_L_4	0.367606886666667	epi_R_4_F11r	epi_R_4	0.27837125443038	0.00800880337699995
pp_L_4_Lrpap1	pp_L_4	0.367606886666667	epi_R_5_F11r	epi_R_5	0.332622204504505	0.00800880337699995
pp_L_4_Lrpap1	pp_L_4	0.367606886666667	epi_R_6_F11r	epi_R_6	0.866368260159363	0.00800880337699995
pp_L_3_Areg	pp_L_3	0.802932357777778	epi_R_1_F11r	epi_R_1	0.339669138198198	0.0382083491905353
pp_L_3_Areg	pp_L_3	0.802932357777778	epi_R_2_F11r	epi_R_2	0.363637634726143	0.0382083491905353
pp_L_3_Areg	pp_L_3	0.802932357777778	epi_R_3_F11r	epi_R_3	0.486436020930233	0.0382083491905353
pp_L_3_Areg	pp_L_3	0.802932357777778	epi_R_4_F11r	epi_R_4	0.27837125443038	0.0382083491905353
pp_L_3_Areg	pp_L_3	0.802932357777778	epi_R_5_F11r	epi_R_5	0.332622204504505	0.0382083491905353
pp_L_3_Areg	pp_L_3	0.802932357777778	epi_R_6_F11r	epi_R_6	0.866368260159363	0.0382083491905353
pp_L_0_Pdap1	pp_L_0	0.669470195860566	epi_R_1_F11r	epi_R_1	0.339669138198198	0.0265621269982293
pp_L_0_Pdap1	pp_L_0	0.669470195860566	epi_R_2_F11r	epi_R_2	0.363637634726143	0.0265621269982293
pp_L_0_Pdap1	pp_L_0	0.669470195860566	epi_R_3_F11r	epi_R_3	0.486436020930233	0.0265621269982293
pp_L_0_Pdap1	pp_L_0	0.669470195860566	epi_R_4_F11r	epi_R_4	0.27837125443038	0.0265621269982293
pp_L_0_Pdap1	pp_L_0	0.669470195860566	epi_R_5_F11r	epi_R_5	0.332622204504505	0.0265621269982293
pp_L_0_Pdap1	pp_L_0	0.669470195860566	epi_R_6_F11r	epi_R_6	0.866368260159363	0.0265621269982293
pp_L_1_Pdap1	pp_L_1	0.475154180645161	epi_R_1_F11r	epi_R_1	0.339669138198198	0.0133804113022516
pp_L_1_Pdap1	pp_L_1	0.475154180645161	epi_R_2_F11r	epi_R_2	0.363637634726143	0.0133804113022516
pp_L_1_Pdap1	pp_L_1	0.475154180645161	epi_R_3_F11r	epi_R_3	0.486436020930233	0.0133804113022516
pp_L_1_Pdap1	pp_L_1	0.475154180645161	epi_R_4_F11r	epi_R_4	0.27837125443038	0.0133804113022516
pp_L_1_Pdap1	pp_L_1	0.475154180645161	epi_R_5_F11r	epi_R_5	0.332622204504505	0.0133804113022516
pp_L_1_Pdap1	pp_L_1	0.475154180645161	epi_R_6_F11r	epi_R_6	0.866368260159363	0.0133804113022516
pp_L_2_Pdap1	pp_L_2	0.597927788699879	epi_R_1_F11r	epi_R_1	0.339669138198198	0.0211883837219827
pp_L_2_Pdap1	pp_L_2	0.597927788699879	epi_R_2_F11r	epi_R_2	0.363637634726143	0.0211883837219827
pp_L_2_Pdap1	pp_L_2	0.597927788699879	epi_R_3_F11r	epi_R_3	0.486436020930233	0.0211883837219827
pp_L_2_Pdap1	pp_L_2	0.597927788699879	epi_R_4_F11r	epi_R_4	0.27837125443038	0.0211883837219827
pp_L_2_Pdap1	pp_L_2	0.597927788699879	epi_R_5_F11r	epi_R_5	0.332622204504505	0.0211883837219827
pp_L_2_Pdap1	pp_L_2	0.597927788699879	epi_R_6_F11r	epi_R_6	0.866368260159363	0.0211883837219827
pp_L_3_Pdap1	pp_L_3	0.581444604444444	epi_R_1_F11r	epi_R_1	0.339669138198198	0.0200362777577787
pp_L_3_Pdap1	pp_L_3	0.581444604444444	epi_R_2_F11r	epi_R_2	0.363637634726143	0.0200362777577787
pp_L_3_Pdap1	pp_L_3	0.581444604444444	epi_R_3_F11r	epi_R_3	0.486436020930233	0.0200362777577787
pp_L_3_Pdap1	pp_L_3	0.581444604444444	epi_R_4_F11r	epi_R_4	0.27837125443038	0.0200362777577787
pp_L_3_Pdap1	pp_L_3	0.581444604444444	epi_R_5_F11r	epi_R_5	0.332622204504505	0.0200362777577787
pp_L_3_Pdap1	pp_L_3	0.581444604444444	epi_R_6_F11r	epi_R_6	0.866368260159363	0.0200362777577787
pp_L_4_Pdap1	pp_L_4	0.617261474444444	epi_R_1_F11r	epi_R_1	0.339669138198198	0.0225807674290659
pp_L_4_Pdap1	pp_L_4	0.617261474444444	epi_R_2_F11r	epi_R_2	0.363637634726143	0.0225807674290659
pp_L_4_Pdap1	pp_L_4	0.617261474444444	epi_R_3_F11r	epi_R_3	0.486436020930233	0.0225807674290659
pp_L_4_Pdap1	pp_L_4	0.617261474444444	epi_R_4_F11r	epi_R_4	0.27837125443038	0.0225807674290659
pp_L_4_Pdap1	pp_L_4	0.617261474444444	epi_R_5_F11r	epi_R_5	0.332622204504505	0.0225807674290659
pp_L_4_Pdap1	pp_L_4	0.617261474444444	epi_R_6_F11r	epi_R_6	0.866368260159363	0.0225807674290659
pp_L_0_Vasp	pp_L_0	1.39284518257081	epi_R_1_F11r	epi_R_1	0.339669138198198	0.114975695892716
pp_L_0_Vasp	pp_L_0	1.39284518257081	epi_R_2_F11r	epi_R_2	0.363637634726143	0.114975695892716
pp_L_0_Vasp	pp_L_0	1.39284518257081	epi_R_3_F11r	epi_R_3	0.486436020930233	0.114975695892716
pp_L_0_Vasp	pp_L_0	1.39284518257081	epi_R_4_F11r	epi_R_4	0.27837125443038	0.114975695892716
pp_L_0_Vasp	pp_L_0	1.39284518257081	epi_R_5_F11r	epi_R_5	0.332622204504505	0.114975695892716
pp_L_0_Vasp	pp_L_0	1.39284518257081	epi_R_6_F11r	epi_R_6	0.866368260159363	0.114975695892716
pp_L_1_Vasp	pp_L_1	1.06927501682028	epi_R_1_F11r	epi_R_1	0.339669138198198	0.0677609043610174
pp_L_1_Vasp	pp_L_1	1.06927501682028	epi_R_2_F11r	epi_R_2	0.363637634726143	0.0677609043610174
pp_L_1_Vasp	pp_L_1	1.06927501682028	epi_R_3_F11r	epi_R_3	0.486436020930233	0.0677609043610174
pp_L_1_Vasp	pp_L_1	1.06927501682028	epi_R_4_F11r	epi_R_4	0.27837125443038	0.0677609043610174
pp_L_1_Vasp	pp_L_1	1.06927501682028	epi_R_5_F11r	epi_R_5	0.332622204504505	0.0677609043610174
pp_L_1_Vasp	pp_L_1	1.06927501682028	epi_R_6_F11r	epi_R_6	0.866368260159363	0.0677609043610174
pp_L_2_Vasp	pp_L_2	0.752188411421628	epi_R_1_F11r	epi_R_1	0.339669138198198	0.0335315500866259
pp_L_2_Vasp	pp_L_2	0.752188411421628	epi_R_2_F11r	epi_R_2	0.363637634726143	0.0335315500866259
pp_L_2_Vasp	pp_L_2	0.752188411421628	epi_R_3_F11r	epi_R_3	0.486436020930233	0.0335315500866259
pp_L_2_Vasp	pp_L_2	0.752188411421628	epi_R_4_F11r	epi_R_4	0.27837125443038	0.0335315500866259
pp_L_2_Vasp	pp_L_2	0.752188411421628	epi_R_5_F11r	epi_R_5	0.332622204504505	0.0335315500866259
pp_L_2_Vasp	pp_L_2	0.752188411421628	epi_R_6_F11r	epi_R_6	0.866368260159363	0.0335315500866259
pp_L_3_Vasp	pp_L_3	0.588678153333333	epi_R_1_F11r	epi_R_1	0.339669138198198	0.0205379074106288
pp_L_3_Vasp	pp_L_3	0.588678153333333	epi_R_2_F11r	epi_R_2	0.363637634726143	0.0205379074106288
pp_L_3_Vasp	pp_L_3	0.588678153333333	epi_R_3_F11r	epi_R_3	0.486436020930233	0.0205379074106288
pp_L_3_Vasp	pp_L_3	0.588678153333333	epi_R_4_F11r	epi_R_4	0.27837125443038	0.0205379074106288
pp_L_3_Vasp	pp_L_3	0.588678153333333	epi_R_5_F11r	epi_R_5	0.332622204504505	0.0205379074106288
pp_L_3_Vasp	pp_L_3	0.588678153333333	epi_R_6_F11r	epi_R_6	0.866368260159363	0.0205379074106288
